ID,Name,FullName,Age,Height,Weight,PhotoUrl,Nationality,Overall,Potential,Growth,TotalStats,BaseStats,Positions,BestPosition,Club,NationalTeam,NationalPosition,NationalNumber,PreferredFoot,IntReputation,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating
195086,D. Lovren,Dejan Lovren,32,188,84,https://cdn.sofifa.net/players/195/086/23_60.png,Croatia,81,81,0,1739,377,CB,CB,Croatia,Croatia,CB,6,Right,2,4,2,Medium,High,54,40,60,63,82,78,59,33,84,69,42,63,35,18,66,67,52,55,50,80,41,63,82,64,83,34,84,82,21,56,52,69,80,83,83,14,14,13,10,7,57,55,55,55,55,55,58,60,65,60,73,77,73,75,81,75,21
241671,D. Livakovi훶,Dominik Livakovi훶,27,188,79,https://cdn.sofifa.net/players/241/671/23_60.png,Croatia,81,84,3,1327,449,GK,GK,Croatia,Croatia,GK,1,Right,2,2,1,Medium,Medium,81,77,73,85,55,78,13,12,13,46,10,19,12,11,56,28,57,54,65,77,30,55,61,32,75,9,26,21,11,60,15,64,24,20,21,81,77,73,78,85,34,33,34,34,34,33,40,38,42,38,34,39,34,34,34,34,82
193105,A. Areola,Alphonse Areola,29,195,94,https://cdn.sofifa.net/players/193/105/23_60.png,France,81,83,2,1370,456,GK,GK,France,France,SUB,23,Right,2,3,1,Medium,Medium,85,79,75,84,55,78,20,19,14,48,16,15,16,16,37,22,56,54,58,75,58,56,72,38,80,14,26,23,17,51,25,64,13,18,12,85,79,75,78,84,36,33,34,34,34,33,38,37,38,37,33,36,33,32,33,32,82
216201,I챰aki Williams,I챰aki Williams Arthuer,28,186,80,https://cdn.sofifa.net/players/216/201/23_60.png,Ghana,81,81,0,2055,443,ST,ST,Ghana,Ghana,ST,19,Right,2,2,4,High,Medium,94,78,72,78,38,83,75,77,73,74,74,81,76,58,66,76,93,94,79,82,62,85,89,87,83,77,76,25,85,73,64,81,42,34,29,14,15,14,10,13,81,80,80,80,80,80,80,81,73,81,64,60,64,61,56,61,23
241788,M. Taremi,Mehdi Taremi,29,185,83,https://cdn.sofifa.net/players/241/788/23_60.png,Iran,81,81,0,1981,428,"ST,LM",CF,Iran,Iran,ST,9,Right,1,4,4,High,Medium,79,80,74,81,38,76,72,84,73,78,79,82,74,46,65,84,77,80,73,82,65,81,79,82,85,71,46,23,85,83,76,83,38,41,25,9,11,9,15,8,81,80,81,81,81,80,81,81,76,81,63,60,63,59,54,59,20
225659,G. Rodr챠guez,Guido Rodr챠guez,27,185,80,https://cdn.sofifa.net/players/225/659/23_60.png,Argentina,81,82,1,1895,408,CDM,CDM,Argentina,Argentina,SUB,18,Right,1,4,2,Medium,High,51,57,71,68,84,77,59,43,73,81,47,70,49,50,75,75,52,50,42,75,45,77,35,76,79,69,83,85,68,71,53,70,84,86,84,12,11,14,16,6,68,65,68,68,68,65,71,69,77,69,77,82,77,77,82,77,20
179813,E. Cavani,Edinson Cavani,35,188,77,https://cdn.sofifa.net/players/179/813/23_60.png,Uruguay,81,81,0,2014,408,ST,ST,Uruguay,Uruguay,ST,21,Right,4,4,3,High,High,61,83,68,72,51,73,65,85,85,72,86,70,76,74,52,76,58,63,63,85,57,86,87,58,75,73,81,54,91,73,84,82,45,48,39,12,5,13,13,10,81,74,77,77,77,74,77,75,72,75,63,65,63,62,65,62,21
243812,Rodrygo,Rodrygo Silva de Goes,21,174,64,https://cdn.sofifa.net/players/243/812/23_60.png,Brazil,81,88,7,1950,410,"RW,LW",RM,Brazil,Brazil,SUB,21,Right,1,4,4,Medium,Medium,88,76,74,84,32,56,74,80,62,77,67,84,80,73,64,83,88,88,87,78,85,73,74,81,42,74,54,21,79,73,74,82,25,36,32,9,8,12,8,5,78,81,80,80,80,81,81,82,74,82,62,56,62,59,47,59,17
205923,B. Davies,Ben Davies,29,181,76,https://cdn.sofifa.net/players/205/923/23_60.png,Wales,81,81,0,2026,433,CB,CB,Wales,Wales,CB,4,Left,2,3,3,Medium,High,71,58,71,73,83,77,71,58,76,77,48,70,72,48,75,77,68,73,67,87,69,65,79,78,73,52,83,82,60,65,54,76,85,85,84,11,7,6,7,14,70,70,69,69,69,70,72,74,76,74,81,81,81,81,81,81,20
247394,D. Kulusevski,Dejan Kulusevski,22,186,75,https://cdn.sofifa.net/players/247/394/23_60.png,Sweden,81,87,6,2093,452,"RW,CF",CAM,Sweden,Sweden,RW,21,Left,2,3,4,High,Medium,81,77,79,83,56,76,83,77,54,82,80,85,84,61,70,85,77,85,79,78,69,75,66,83,78,82,67,55,76,81,65,81,50,64,58,14,5,10,10,5,79,81,80,80,80,81,83,83,80,83,75,72,75,72,66,72,18
210008,A. Rabiot,Adrien Rabiot,27,191,80,https://cdn.sofifa.net/players/210/008/23_60.png,France,81,82,1,2137,460,"CM,LM",CM,France,France,CM,14,Left,2,3,3,Medium,Medium,75,74,76,80,76,79,72,68,69,84,69,80,55,59,81,83,70,79,71,82,69,86,73,88,80,76,69,80,76,74,67,80,71,81,73,9,12,9,7,15,79,77,78,78,78,77,80,80,82,80,81,82,81,80,79,80,20
242516,C. Gakpo,Cody Gakpo,23,189,76,https://cdn.sofifa.net/players/242/516/23_60.png,Netherlands,81,86,5,2043,443,"CAM,CF,ST",CAM,Netherlands,Netherlands,SUB,8,Right,1,4,4,Medium,Medium,87,81,76,84,41,74,82,82,60,75,75,87,77,75,66,84,86,87,83,78,71,84,74,78,77,81,60,39,79,79,68,79,43,38,28,15,11,7,9,5,81,82,81,81,81,82,83,83,76,83,66,62,66,62,55,62,19
234577,Diogo Costa,Diogo Meireles Costa,22,192,84,https://cdn.sofifa.net/players/234/577/23_60.png,Portugal,81,89,8,1137,429,GK,GK,Portugal,Portugal,SUB,22,Right,1,2,1,Medium,Medium,78,77,75,86,33,80,13,6,11,28,8,18,10,10,29,25,30,36,34,79,35,56,53,23,63,9,23,18,18,49,14,44,19,13,11,78,77,75,80,86,30,26,30,30,30,26,32,30,32,30,27,30,27,26,28,26,82
229391,Palhinha,Jo찾o Maria Palhinha Gon챌alves,26,190,85,https://cdn.sofifa.net/players/229/391/23_60.png,Portugal,81,83,2,2026,441,"CDM,CM",CB,Portugal,Portugal,SUB,6,Right,1,4,2,Medium,High,63,65,70,72,82,89,59,62,79,76,54,74,61,45,78,75,62,63,60,77,44,76,81,87,90,64,89,80,67,71,56,82,83,84,83,14,10,8,7,7,73,69,71,71,71,69,73,73,77,73,78,82,78,79,83,79,19
199503,G. Xhaka,Granit Xhaka,29,185,82,https://cdn.sofifa.net/players/199/503/23_60.png,Switzerland,81,81,0,1986,418,"CDM,CM",CDM,Switzerland,Switzerland,CDM,10,Left,3,2,3,Low,Medium,49,67,80,70,72,80,71,56,62,84,50,66,76,77,85,80,48,50,49,82,61,90,33,82,79,75,91,71,62,79,63,82,76,73,69,7,8,11,7,13,71,68,70,70,70,68,75,74,81,74,76,81,76,75,76,75,20
241486,J. Kound챕,Jules Kound챕,23,178,75,https://cdn.sofifa.net/players/241/486/23_60.png,France,81,86,5,1910,425,"CB,RB",CB,France,France,SUB,5,Right,2,3,2,High,High,83,45,64,72,83,78,45,47,79,81,32,70,42,26,75,73,84,82,70,84,74,48,88,76,79,40,74,85,47,62,43,81,84,83,81,11,10,8,14,13,65,66,66,66,66,66,70,71,74,71,78,81,78,80,83,80,22
247361,B. Aaronson,Brenden Aaronson,21,177,66,https://cdn.sofifa.net/players/247/361/23_60.png,United States,81,89,8,2039,435,"LW,CM",RM,United States,United States,CM,11,Right,1,3,3,High,High,84,71,76,82,57,65,78,72,40,75,59,82,67,67,70,80,88,81,85,88,83,68,75,92,55,72,54,52,85,85,63,79,65,60,46,12,13,7,7,13,75,81,79,79,79,81,82,83,79,83,74,70,74,70,61,70,21
211256,N. Tagliafico,Nicol찼s Tagliafico,29,172,65,https://cdn.sofifa.net/players/211/256/23_60.png,Argentina,81,81,0,2072,443,LB,LB,Argentina,Argentina,SUB,3,Left,3,2,3,Medium,High,80,56,72,75,80,80,75,57,82,76,44,73,66,40,75,76,79,80,77,81,82,65,88,86,75,46,84,79,69,69,46,76,80,79,80,13,9,10,15,16,73,72,71,71,71,72,75,78,77,78,81,81,81,81,81,81,24
245037,Eric Garc챠a,Eric Garc챠a Martret,21,182,76,https://cdn.sofifa.net/players/245/037/23_60.png,Spain,81,87,6,1866,404,CB,CB,Spain,Spain,SUB,3,Right,2,3,2,Medium,Medium,64,44,71,70,82,73,54,42,83,86,31,64,65,31,80,80,57,70,64,80,56,51,77,65,72,44,82,81,42,68,44,79,82,83,82,11,9,12,11,7,63,64,64,64,64,64,70,69,75,69,77,82,77,78,83,78,19
221992,H. Lozano,Hirving Lozano,26,175,70,https://cdn.sofifa.net/players/221/992/23_60.png,Mexico,81,81,0,2013,426,"RW,LW",RW,Mexico,Mexico,LW,22,Right,3,3,4,High,Low,93,76,72,82,41,62,73,77,62,74,74,83,72,65,65,80,92,93,89,81,82,76,67,76,54,75,64,45,82,74,73,75,42,35,29,11,10,14,14,10,80,81,80,80,80,81,81,81,75,81,67,62,67,63,54,63,22
215330,J. Correa,Joaqu챠n Correa,27,189,75,https://cdn.sofifa.net/players/215/330/23_60.png,Argentina,81,81,0,1963,427,"LW,ST",LW,Argentina,Argentina,SUB,16,Right,1,4,4,Medium,Medium,84,75,76,84,39,69,74,77,67,77,75,87,81,63,74,86,80,87,83,77,67,79,63,76,74,71,48,36,78,80,57,73,39,37,26,11,10,7,8,8,80,81,80,80,80,81,81,81,77,81,64,62,64,60,53,60,19
220697,J. Maddison,James Maddison,25,175,73,https://cdn.sofifa.net/players/220/697/23_60.png,England,81,83,2,2085,434,CAM,CAM,England,England,SUB,25,Right,1,4,4,High,Medium,73,77,84,84,54,62,82,73,35,84,71,84,87,86,83,85,77,70,86,77,83,83,51,76,53,80,68,44,78,84,74,84,59,65,42,11,14,14,12,14,75,80,79,79,79,80,83,83,81,83,71,71,71,67,59,67,22
197655,S. Coates,Sebasti찼n Coates,31,196,94,https://cdn.sofifa.net/players/197/655/23_60.png,Uruguay,81,81,0,1802,404,CB,CB,Uruguay,Uruguay,SUB,19,Right,3,3,2,Medium,Medium,68,49,55,62,83,87,17,55,81,73,48,64,39,19,77,68,65,70,37,76,31,50,57,85,93,30,83,81,49,60,70,79,84,84,83,16,13,15,16,13,66,58,62,62,62,58,66,65,72,65,73,81,73,76,81,76,24
229261,D. Zakaria,Denis Zakaria,25,191,81,https://cdn.sofifa.net/players/229/261/23_60.png,Switzerland,81,86,5,2050,459,"CDM,CM",CDM,Switzerland,Switzerland,SUB,6,Right,2,3,3,High,Medium,82,64,73,76,79,85,68,64,67,82,35,78,63,46,75,78,77,86,67,79,64,75,66,81,87,63,88,81,65,72,48,80,80,81,79,12,12,7,13,11,74,74,74,74,74,74,77,78,78,78,81,82,81,81,82,81,21
246669,B. Saka,Bukayo Saka,20,178,65,https://cdn.sofifa.net/players/246/669/23_60.png,England,81,88,7,2090,447,"LW,RW",LM,England,England,SUB,17,Left,2,3,3,High,High,84,72,78,83,65,65,81,74,45,80,66,85,79,69,65,82,86,82,84,80,83,72,54,80,58,68,66,68,81,81,70,78,65,69,67,7,8,13,9,13,76,81,79,79,79,81,82,83,79,83,78,74,78,76,68,76,19
253072,D. N첬챰ez,Darwin N첬챰ez,23,185,80,https://cdn.sofifa.net/players/253/072/23_60.png,Uruguay,81,88,7,2044,441,"ST,LM",ST,Uruguay,Uruguay,SUB,11,Right,1,3,3,High,High,89,81,67,76,42,86,67,83,76,69,76,75,73,61,54,77,91,88,78,82,67,85,73,89,88,75,78,41,82,71,78,83,36,39,33,14,10,12,10,13,83,78,79,79,79,78,78,79,71,79,65,61,65,62,59,62,21
238744,W. McKennie,Weston McKennie,23,185,84,https://cdn.sofifa.net/players/238/744/23_60.png,United States,81,86,5,2215,477,"CM,RM,LM",CM,United States,United States,CM,8,Right,2,3,3,High,High,82,74,78,79,81,83,68,74,80,82,75,80,68,63,80,80,81,82,75,79,69,74,92,86,81,73,80,79,82,84,61,80,82,82,75,7,9,12,9,11,80,79,80,80,80,79,82,82,83,82,81,83,81,81,83,81,19
231677,M. Rashford,Marcus Rashford,24,186,70,https://cdn.sofifa.net/players/231/677/23_60.png,England,81,84,3,2077,439,"LW,RW,ST",ST,England,England,SUB,11,Right,3,3,5,Medium,Low,88,81,75,82,41,72,75,79,68,76,73,83,82,76,70,81,84,91,84,80,74,92,74,76,71,78,69,39,77,76,85,75,40,38,33,11,6,15,7,14,83,80,80,80,80,80,82,82,76,82,66,63,66,63,57,63,21
236792,T. Sou훾ek,Tom찼큄 Sou훾ek,27,192,86,https://cdn.sofifa.net/players/236/792/23_60.png,Czech Republic,81,83,2,2093,445,"CDM,CM",CB,Czech Republic,Czech Republic,CM,22,Right,1,3,3,High,High,59,72,73,74,82,85,69,73,83,79,59,74,63,53,76,77,52,64,66,81,54,73,88,91,84,70,78,83,76,72,70,78,81,82,79,11,13,5,6,8,77,72,74,74,74,72,76,76,80,76,80,82,80,80,83,80,19
236791,A. Bar찼k,Anton챠n Bar찼k,27,190,86,https://cdn.sofifa.net/players/236/791/23_60.png,Czech Republic,81,82,1,2144,454,"CF,CM",CAM,Czech Republic,Czech Republic,RF,7,Left,1,3,4,High,Medium,74,79,80,81,65,75,77,79,68,83,72,83,77,72,79,84,75,73,73,80,69,84,60,86,75,80,64,64,79,83,70,83,61,67,65,14,15,10,12,11,81,80,81,81,81,80,82,82,82,82,76,76,76,75,70,75,22
252145,Nuno Mendes,Nuno Alexandre Tavares Mendes,20,176,70,https://cdn.sofifa.net/players/252/145/23_60.png,Portugal,81,89,8,2081,448,"LB,LWB",LB,Portugal,Portugal,SUB,19,Left,1,4,3,High,Medium,89,57,75,78,75,74,79,45,68,79,54,77,66,59,74,79,90,89,81,80,82,80,70,84,69,63,73,74,73,70,45,75,75,78,75,7,8,8,12,15,72,75,74,74,74,75,76,79,77,79,81,78,81,81,77,81,20
210411,Ot찼vio,Ot찼vio Edmilson da Silva Monteiro,27,172,67,https://cdn.sofifa.net/players/210/411/23_60.png,Portugal,81,81,0,2131,450,"RW,RM,LM",RW,Portugal,Portugal,SUB,25,Right,1,3,4,High,High,79,70,81,85,64,71,79,70,57,81,66,86,80,72,78,85,81,78,87,82,83,72,54,86,62,69,80,62,77,86,72,81,70,67,52,11,12,9,10,15,76,81,80,80,80,81,81,81,81,81,76,76,76,74,69,74,22
212194,J. Brandt,Julian Brandt,26,183,83,https://cdn.sofifa.net/players/212/194/23_60.png,Germany,81,84,3,2020,422,"CAM,RM,LM",CAM,Germany,Germany,SUB,17,Right,3,4,4,High,Medium,67,76,82,84,48,65,79,75,52,85,79,84,77,65,81,86,68,67,84,82,83,81,62,80,68,78,39,58,77,84,54,83,44,45,48,11,16,11,8,9,78,80,80,80,80,80,84,83,83,83,71,70,71,67,59,67,22
209889,R. Guerreiro,Rapha챘l Guerreiro,28,170,71,https://cdn.sofifa.net/players/209/889/23_60.png,Portugal,81,81,0,2164,453,"LB,LM",CAM,Portugal,Portugal,LB,5,Left,3,2,4,High,Low,74,77,86,87,74,55,86,77,44,88,79,87,85,82,85,87,82,67,90,84,90,78,52,74,50,80,45,81,79,85,54,86,77,75,76,12,6,8,11,8,78,81,81,81,81,81,81,81,81,81,81,81,81,81,72,81,20
203483,D. Klaassen,Davy Klaassen,29,179,70,https://cdn.sofifa.net/players/203/483/23_60.png,Netherlands,81,81,0,2142,451,"CM,CAM",CM,Netherlands,Netherlands,SUB,14,Right,2,3,3,High,High,69,81,74,76,73,78,67,83,77,79,82,75,61,53,77,81,67,71,67,83,68,81,69,89,73,77,79,74,86,78,76,82,72,75,65,12,6,13,16,10,81,77,79,79,79,77,81,80,81,80,77,79,77,76,76,76,21
200155,H. Vanaken,Hans Vanaken,29,195,80,https://cdn.sofifa.net/players/200/155/23_60.png,Belgium,81,81,0,2053,429,"CF,CM",CM,Belgium,Belgium,SUB,20,Right,1,5,4,High,Medium,53,81,83,79,59,74,77,82,83,88,79,82,78,75,80,87,45,60,57,80,40,82,52,88,76,75,57,61,88,84,80,86,58,55,50,13,6,9,15,11,81,78,81,81,81,78,81,81,81,81,72,74,72,69,67,69,21
120533,Pepe,K챕pler Laveran Lima Ferreira,39,188,79,https://cdn.sofifa.net/players/120/533/23_60.png,Portugal,81,81,0,1883,417,CB,CB,Portugal,Portugal,CB,3,Right,4,3,2,Medium,High,77,51,60,61,81,87,46,46,81,73,23,58,44,47,75,60,75,78,62,81,48,63,89,82,86,56,94,80,40,48,57,80,83,81,80,8,15,5,9,10,64,59,60,60,60,59,63,65,69,65,76,80,76,78,81,78,21
252371,J. Bellingham,Jude Bellingham,19,186,75,https://cdn.sofifa.net/players/252/371/23_60.png,England,81,88,7,2163,466,CM,CAM,England,England,SUB,22,Right,2,4,4,High,High,75,74,77,83,77,80,66,75,67,84,71,85,68,49,82,84,78,73,81,80,79,78,76,87,74,73,85,77,73,82,56,79,79,77,76,14,11,10,5,8,79,79,79,79,79,79,83,81,83,81,80,83,80,79,79,79,19
227535,R. Bentancur,Rodrigo Bentancur,25,187,78,https://cdn.sofifa.net/players/227/535/23_60.png,Uruguay,81,85,4,2138,452,"CM,CDM,RM",CM,Uruguay,Uruguay,CM,6,Right,2,4,4,Medium,Medium,70,65,80,82,78,77,76,60,62,85,71,84,71,68,83,85,66,74,70,78,74,69,73,86,72,68,78,79,70,79,64,81,79,81,78,8,7,14,14,12,73,76,76,76,76,76,80,80,83,80,82,83,82,80,79,80,20
229582,G. Mancini,Gianluca Mancini,26,190,77,https://cdn.sofifa.net/players/229/582/23_60.png,Italy,81,83,2,1749,389,"CB,CDM",CB,Italy,Italy,SUB,12,Right,2,3,2,Medium,High,67,45,50,59,81,87,34,48,83,67,40,51,38,34,42,74,59,73,34,80,57,51,89,87,83,34,94,82,32,51,47,72,78,82,78,13,12,8,6,8,61,55,57,57,57,55,58,60,63,60,73,76,73,76,83,76,19
213955,S. Azmoun,Sardar Azmoun,27,186,78,https://cdn.sofifa.net/players/213/955/23_60.png,Iran,81,82,1,2001,420,"ST,RW",ST,Iran,Iran,ST,20,Right,1,4,3,High,Low,78,80,70,78,40,74,64,86,84,77,82,75,71,50,63,83,79,77,77,81,76,77,90,68,78,72,69,34,85,75,70,79,39,33,32,6,10,14,9,15,82,78,80,80,80,78,80,78,74,78,61,61,61,59,57,59,20
186561,A. Ramsey,Aaron Ramsey,31,183,76,https://cdn.sofifa.net/players/186/561/23_60.png,Wales,81,81,0,2086,434,CM,CM,Wales,Wales,CM,10,Right,3,3,3,Medium,Medium,61,77,80,80,68,68,71,77,55,84,75,79,79,70,81,84,54,67,68,84,78,76,63,74,65,79,68,72,80,83,75,83,68,70,67,6,11,5,10,8,78,77,78,78,78,77,81,80,81,80,76,79,76,75,72,75,20
229558,D. Upamecano,Dayot Upamecano,23,186,90,https://cdn.sofifa.net/players/229/558/23_60.png,France,81,86,5,1844,416,CB,CB,France,France,CB,18,Right,2,3,3,High,Medium,83,43,61,68,80,81,48,39,82,75,27,69,32,28,72,67,74,90,63,75,67,60,87,65,88,40,83,76,47,58,39,71,77,83,88,6,7,8,15,9,64,62,63,63,63,62,66,67,69,67,75,77,75,77,83,77,18
199845,F. Acerbi,Francesco Acerbi,34,192,88,https://cdn.sofifa.net/players/199/845/23_60.png,Italy,81,81,0,1839,402,CB,CB,Italy,Italy,SUB,15,Left,3,3,3,Medium,High,60,50,63,64,84,81,30,37,82,75,39,65,55,56,79,72,61,60,32,81,36,75,70,78,85,60,75,83,20,65,62,85,83,86,84,11,9,9,13,11,62,56,60,60,60,56,65,63,73,63,75,81,75,77,81,77,22
227236,A. Zambo Anguissa,Andr챕-Franck Zambo Anguissa,26,184,78,https://cdn.sofifa.net/players/227/236/23_60.png,Cameroon,81,83,2,2131,466,"CM,CDM",CDM,Cameroon,Cameroon,CDM,8,Right,1,3,3,Medium,Low,78,68,73,82,81,84,59,66,70,83,54,83,59,45,77,83,77,78,76,83,77,74,76,84,85,69,83,84,79,77,60,82,79,87,74,11,11,9,8,11,78,77,78,78,78,77,81,80,83,80,81,83,81,81,83,81,20
236703,D. Raum,David Raum,24,180,75,https://cdn.sofifa.net/players/236/703/23_60.png,Germany,81,84,3,2069,449,"LB,LM,LWB",LWB,Germany,Germany,LB,3,Left,1,2,3,High,Medium,87,59,78,76,73,76,89,57,63,76,52,75,81,63,71,76,86,87,77,80,77,64,63,88,75,65,69,76,59,78,49,74,74,74,74,11,8,14,12,6,70,75,72,72,72,75,76,79,77,79,82,78,82,81,75,81,19
41236,Z. Ibrahimovi훶,Zlatan Ibrahimovi훶,40,195,102,https://cdn.sofifa.net/players/041/236/23_60.png,Sweden,81,81,0,1962,401,ST,ST,Sweden,Sweden,SUB,11,Right,5,4,5,Medium,Low,58,84,76,77,34,72,71,83,82,77,86,75,79,74,72,84,55,61,67,77,51,85,77,34,85,84,84,20,88,83,80,90,28,37,24,13,15,10,9,12,81,77,79,79,79,77,81,77,75,77,54,59,54,52,55,52,22
206517,J. Grealish,Jack Grealish,26,180,81,https://cdn.sofifa.net/players/206/517/23_60.png,England,81,81,0,1991,432,LW,LW,England,England,SUB,7,Right,3,3,4,High,Medium,77,71,82,87,46,69,81,68,36,83,72,88,78,74,80,87,77,77,85,76,84,76,32,80,70,75,60,44,75,84,58,88,48,49,43,11,6,11,10,13,75,80,79,79,79,80,81,81,81,81,71,69,71,66,57,66,20
213516,Ricardo Horta,Ricardo Jorge da Luz Horta,27,173,63,https://cdn.sofifa.net/players/213/516/23_60.png,Portugal,81,81,0,2074,433,"LW,RW,CF",LW,Portugal,Portugal,SUB,21,Right,1,3,3,High,High,79,82,79,80,43,70,77,81,55,80,82,81,80,78,74,79,82,77,83,82,85,83,62,83,64,84,69,55,83,84,73,73,32,44,35,7,9,10,8,13,80,81,81,81,81,81,81,81,79,81,68,66,68,64,56,64,19
215316,G. Rulli,Ger처nimo Rulli,30,189,84,https://cdn.sofifa.net/players/215/316/23_60.png,Argentina,80,80,0,1322,449,GK,GK,Argentina,Argentina,SUB,12,Right,3,3,1,Medium,Medium,81,78,77,80,54,79,12,15,12,36,16,14,19,20,30,15,56,52,58,77,50,58,65,42,73,17,26,21,12,62,24,61,15,13,17,81,78,77,79,80,34,30,32,32,32,30,37,34,36,34,32,34,32,32,31,32,80
210881,J. McGinn,John McGinn,27,178,68,https://cdn.sofifa.net/players/210/881/23_60.png,Scotland,80,80,0,2166,460,"CAM,CM",CM,Scotland,Scotland,CAM,7,Left,2,2,3,High,High,73,79,77,79,71,81,69,78,59,81,76,79,66,61,86,80,75,72,78,81,80,85,75,90,78,81,78,73,81,78,55,68,72,73,70,9,13,12,10,12,79,78,79,79,79,78,80,80,80,80,78,80,78,77,75,77,21
251517,J. Gvardiol,Jo큄ko Gvardiol,20,185,80,https://cdn.sofifa.net/players/251/517/23_60.png,Croatia,80,89,9,2034,442,"CB,LB",CB,Croatia,Croatia,CB,20,Left,1,4,3,High,High,82,54,69,74,80,83,61,42,76,76,54,75,59,59,74,76,80,84,68,75,65,76,84,79,84,56,85,80,58,65,61,75,77,83,83,5,8,6,9,11,69,68,69,69,69,68,71,73,74,73,79,80,79,80,82,80,17
202371,T. Meunier,Thomas Meunier,30,190,90,https://cdn.sofifa.net/players/202/371/23_60.png,Belgium,80,80,0,2156,464,RM,RM,Belgium,Belgium,RM,15,Right,2,4,3,High,High,80,74,78,77,74,81,82,70,80,82,77,79,76,56,75,79,78,82,72,78,50,80,74,83,84,77,75,74,80,73,65,74,71,74,79,8,13,15,6,9,80,78,78,78,78,78,80,80,80,80,80,79,80,80,79,80,19
233605,Pedro,Pedro Guilherme Abreu dos Santos,25,185,78,https://cdn.sofifa.net/players/233/605/23_60.png,Brazil,80,84,4,1866,402,ST,ST,Brazil,Brazil,SUB,25,Right,1,4,2,Medium,Low,70,82,63,77,41,69,46,86,74,72,74,75,55,49,54,82,71,69,72,77,66,82,74,65,77,74,52,32,89,75,75,80,44,38,28,8,7,10,6,8,82,75,79,79,79,75,78,74,71,74,57,58,57,55,55,55,17
199304,Danilo,Danilo Luiz da Silva,30,184,78,https://cdn.sofifa.net/players/199/304/23_60.png,Brazil,80,80,0,2118,446,RB,RB,Brazil,Brazil,RB,2,Right,2,4,3,Medium,High,72,67,73,74,81,79,76,59,76,77,69,73,73,73,74,79,66,77,62,77,65,84,75,77,80,69,78,82,69,64,67,78,82,82,80,14,5,15,14,5,75,72,72,72,72,72,74,75,76,75,80,80,80,80,80,80,19
203486,T. Hazard,Thorgan Hazard,29,174,71,https://cdn.sofifa.net/players/203/486/23_60.png,Belgium,80,80,0,2066,433,"LM,CF",LM,Belgium,Belgium,SUB,16,Right,2,4,4,High,High,77,76,79,83,53,65,79,74,42,80,77,83,82,81,75,82,82,72,87,81,87,77,60,76,64,76,57,63,79,78,79,78,58,45,53,6,9,7,7,8,76,80,78,78,78,80,80,80,78,80,72,70,72,68,60,68,18
244369,V. Tsygankov,Viktor Tsygankov,24,178,72,https://cdn.sofifa.net/players/244/369/23_60.png,Ukraine,80,83,3,1975,422,"RM,LM",CAM,Ukraine,Ukraine,LM,15,Left,2,4,4,High,Medium,85,74,78,80,46,59,77,76,45,80,69,80,72,76,73,81,84,85,82,78,73,70,50,76,52,74,57,39,78,80,81,76,62,39,37,9,7,15,6,12,75,80,78,78,78,80,81,81,76,81,67,64,67,64,54,64,18
235410,Y. En-Nesyri,Youssef En-Nesyri,25,188,78,https://cdn.sofifa.net/players/235/410/23_60.png,Morocco,80,85,5,1895,406,"ST,LW",ST,Morocco,Morocco,ST,19,Left,2,3,3,High,High,78,80,61,76,35,76,54,83,86,71,76,78,63,56,58,79,75,81,70,80,40,83,83,74,76,75,76,31,82,52,70,74,27,31,27,13,9,14,9,13,82,74,77,77,77,74,75,75,68,75,58,56,58,56,54,56,21
226710,G. Scamacca,Gianluca Scamacca,23,195,85,https://cdn.sofifa.net/players/226/710/23_60.png,Italy,80,86,6,1882,401,ST,ST,Italy,Italy,SUB,11,Right,2,3,4,Medium,Medium,73,80,64,74,36,74,33,83,82,76,79,73,58,68,67,80,70,75,63,78,68,80,84,65,85,74,55,26,82,70,68,78,40,28,20,12,10,11,7,12,82,72,77,77,77,72,77,73,71,73,53,57,53,52,53,52,20
205988,L. Shaw,Luke Shaw,26,181,75,https://cdn.sofifa.net/players/205/988/23_60.png,England,80,81,1,2100,448,"LB,LWB",CB,England,England,LB,3,Left,2,2,3,Medium,Medium,76,57,77,78,79,81,82,51,75,80,56,78,83,54,70,80,74,77,75,77,78,74,83,74,83,54,85,78,76,78,38,81,79,81,78,10,12,13,7,7,73,74,74,74,74,74,77,78,78,78,80,80,80,80,81,80,19
234678,J. M챈hle,Joakim M챈hle,25,185,79,https://cdn.sofifa.net/players/234/678/23_60.png,Denmark,80,83,3,2045,451,"LB,RB",RWB,Denmark,Denmark,LB,5,Right,2,3,3,High,Medium,87,66,72,77,71,78,82,67,64,79,62,77,63,40,68,83,85,88,67,77,64,70,82,91,74,65,73,72,76,65,45,73,71,73,72,12,8,12,10,8,76,77,76,76,76,77,77,80,77,80,81,77,81,80,75,80,19
